,events,fuel,id,staff
596,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 2, 5, 2, 0, 2, 0, 2, 2, 6, 1, 0, 0, 0, 1, 0, 3, 11, 0, 2, 1, 2, 1, 6, 6, 1, 6, 3, 7, 1, 2, 4, 0, 1, 2, 1, 1, 2, 1, 0, 0, 2, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 2, 1, 1, 0, 0, 11, 1, 4, 7, 0, 0, 0, 0, 0, 6, 6, 7, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 14.09, nan, 17.57, nan, 12.55, nan, 38.57, 0.0, 32.55, nan, 15.02, nan, 14.94, 38.57, 23.65, 32.7, nan, nan, nan, 25.97, nan, 0.0, 44.24, nan, 43.38, 36.36, 36.36, 12.42, 37.25, 0.0, 36.36, 0.0, 34.9, 18.18, 32.74, 36.36, 34.19, nan, 40.7, 36.36, 43.86, 40.7, 18.18, 43.64, nan, nan, 27.81, nan, nan, 40.7, 45.45, 40.71, nan, 40.7, nan, 40.7, nan, nan, 49.49, 9.82, 45.45, 40.1, nan, nan, 0.0, 45.45, 0.0, 11.93, nan, nan, nan, nan, nan, 0.0, 47.72, 0.0, 23.86, 47.68, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19DS-2962,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 1.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, nan, 1.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, nan, nan, 1.0, 0.0, 1.0, 0.0, nan, nan, nan, nan, nan, 1.0, 0.0, 1.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
597,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 2, 4, 2, 1, 2, 1, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1, 0, 0, 2, 0, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 1, 4, 2, 1, 4, 3, 3, 1, 2, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, 8.42, 8.42, 8.49, nan, 7.77, 8.42, nan, nan, nan, nan, 18.18, 14.03, 8.36, nan, nan, nan, 28.05, 18.83, 26.9, 13.45, 16.05, 24.91, nan, nan, nan, 27.27, 13.29, nan, nan, 8.06, 13.73, nan, nan, 37.45, 26.58, nan, nan, 27.64, 13.82, nan, nan, nan, nan, 28.06, 13.86, nan, nan, 26.8, nan, 21.26, 13.29, 26.57, 13.61, 26.58, 14.25, 26.43, 26.43, 26.43, 26.43, 26.43, 22.46, 26.43, 27.06, 27.81, 26.28, 27.47, 13.14, 26.13, 26.5, 27.27, 25.39, 25.39, 13.29, 3.89, 18.18, 25.97, 12.7, 7.62, 26.43, nan, nan, 25.28, 12.87, 25.29, 12.49, 25.29, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19DS-3071,"[nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
598,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, 18.18, nan, 27.27, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 25.68, nan, nan, nan, nan, nan, nan, nan, 27.5, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 25.11, nan, nan, nan, 0.0, nan, 25.54, nan, nan, nan, 0.0, 0.0, nan, nan, 25.05, nan, nan, 24.51, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, 12.22, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19DS-32,"[nan, nan, nan, nan, nan, nan, 0.0, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, 1.0, nan, 0.0, nan, nan, nan, 1.0, 1.0, nan, nan, 0.0, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
599,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 8, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 5, 1, 1, 0, 3, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 2, 0, 3, 1, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 2, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 30.64, nan, 38.09, nan, 37.88, nan, nan, nan, nan, nan, 36.96, nan, nan, 0.0, 26.85, nan, nan, 36.95, 36.95, 36.95, 36.95, 36.95, 36.95, nan, nan, nan, 0.0, 36.95, 29.56, nan, 19.71, nan, 36.36, 29.34, nan, nan, nan, nan, 7.98, nan, nan, 7.98, nan, 7.89, 7.89, nan, 7.89, nan, 24.31, nan, 13.15, nan, nan, nan, 13.15, 5.45, nan, 12.67, nan, 12.67, 12.67, 12.67, 12.67, 12.67, nan, nan, nan, 0.0, nan, nan, 7.6, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19DS-3297,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan, nan, 0.0, nan, nan, 2.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, 1.0, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, 1.0, nan, nan, 0.0, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
600,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 2, 3, 0, 0, 1, 0, 1, 2, 0, 1, 1, 1, 0, 2, 1, 1, 1, 1, 4, 3, 0, 3, 3, 4, 0, 0, 1, 1, 5, 1, 2, 1, 2, 1, 3, 2, 2, 2, 1, 1, 1, 4, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9.38, 17.73, nan, nan, 50.78, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 25.68, nan, nan, nan, nan, 18.18, nan, nan, nan, nan, nan, nan, nan, 18.45, nan, 18.13, nan, nan, 18.08, nan, nan, 17.83, 18.03, nan, nan, 17.05, nan, 12.85, 15.46, nan, 12.95, 23.2, 17.91, nan, 16.88, 48.62, 17.91, 12.82, 0.0, 12.75, 24.31, nan, 15.14, 37.15, 15.22, nan, nan, 13.25, 20.05, 14.82, 17.29, 0.0, 12.32, 23.62, 19.94, 7.45, 14.92, 24.5, 14.8, 19.75, 37.01, 19.78, 17.28, 24.51, 0.0, 17.15, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19DS-3307,"[0.0, 0.0, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
601,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 2, 1, 1, 2, 1, 1, 3, 0, 1, 1, 4, 1, 0, 0, 0, 0, 1, 1, 3, 0, 1, 0, 1, 2, 3, 1, 1, 2, 1, 1, 1, 3, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.36, 14.42, nan, 27.27, 36.82, 14.55, 14.55, 14.55, 3.88, 14.55, nan, 14.55, 25.18, 14.56, 30.43, nan, nan, nan, nan, 30.1, 12.97, 36.71, nan, 32.77, nan, 36.36, 36.36, 10.11, 29.05, 36.36, 29.05, 36.36, 24.21, 36.36, 29.05, 26.64, nan, 41.16, 42.54, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19DS-3366,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
602,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 1, 2, 3, 2, 2, 3, 3, 5, 1, 2, 2, 0, 3, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 0, 1, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 15.2, 25.75, nan, 30.09, 36.82, 31.17, 36.36, 14.55, 25.4, 25.25, 25.25, 40.4, 14.55, 14.55, 25.36, nan, 9.1, 25.22, 27.74, nan, 19.85, 29.36, 20.58, 29.13, 41.26, 36.42, nan, 24.21, 36.36, 31.47, 36.36, 18.18, nan, 24.21, 29.05, nan, 36.36, nan, 38.74, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19DS-3372,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
603,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 2, 2, 4, 2, 4, 1, 1, 3, 4, 3, 1, 3, 4, 2, 3, 4, 2, 3, 3, 4, 2, 1, 4, 3, 5, 5, 3, 3, 1, 1, 2, 4, 2, 5, 1, 5, 5, 4, 4, 4, 5, 5, 1, 1, 3, 1, 3, 4, 1, 3, 5, 1, 8, 2, 3, 2, 7, 1, 3, 3, 3, 3, 4, 3, 2, 4, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 27.89, 0.0, nan, 27.89, 13.69, 11.66, 13.73, 27.22, 26.97, 26.98, 12.11, 8.16, 32.73, 32.66, 0.0, 9.09, 32.56, 13.56, 13.69, 27.38, 27.62, 24.34, 0.0, 13.69, 32.85, 22.73, 27.64, 27.64, 13.69, 54.01, 28.01, 27.64, 26.95, 33.15, 25.6, 23.95, 24.61, 26.97, 40.34, 21.36, 26.86, 26.77, 27.02, 26.78, 14.65, 34.59, 37.34, 13.19, 48.18, 34.01, 34.1, 26.01, 13.12, 25.65, 25.65, 25.51, 38.47, 27.73, 29.45, 36.71, 25.5, 10.2, 23.99, 23.74, 12.75, 48.42, 25.51, 25.29, 12.83, 21.09, 12.75, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19DS-3381,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 1.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
604,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 2, 1, 1, 1, 0, 0, 2, 0, 0, 0, 1, 0, 1, 1, 0, 0, 2, 0, 1, 1, 2, 1, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 3, 2, 0, 0, 3, 0, 7, 0, 3, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 32.84, nan, nan, 27.27, 12.49, nan, nan, 3.72, 1.65, 27.27, 18.18, 14.82, nan, nan, 0.0, nan, nan, nan, 22.73, nan, 27.27, 24.64, nan, nan, 39.74, nan, 42.3, 0.0, 40.97, 25.18, 27.27, 40.03, nan, 32.43, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 45.63, 27.27, 31.82, nan, nan, nan, nan, nan, 27.27, nan, 28.33, 36.38, 28.63, nan, nan, 32.73, nan, 0.0, nan, 0.0, nan, 23.25, nan, 31.81, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19DS-3462,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, 1.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, nan, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, 2.0, nan, 1.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
605,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 5.12, nan, nan, nan, nan, nan, 24.44, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 24.55, 0.0, nan, nan, nan, nan, nan, 24.55, nan, 24.55, nan, nan, nan, nan, nan, 24.55, nan, nan, 7.86, 0.0, nan, nan, nan, nan, nan, 36.36, nan, nan, nan, nan, 24.34, nan, nan, nan, 12.17, 0.0, 27.27, 24.67, nan, nan, 0.0, 24.12, nan, nan, 12.05, 27.27, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19DS-3602,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 1.0, nan, nan, nan, nan, nan, 0.0, nan, 0.0, nan, nan, nan, nan, nan, 0.0, nan, nan, 0.0, 1.0, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, 0.0, nan, nan, nan, 0.0, 1.0, 0.0, 0.0, nan, nan, 1.0, 0.0, nan, nan, 0.0, 0.0, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
606,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.73, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.4, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, 12.8, 3.24, 7.68, nan, 12.87, nan, nan, nan, nan, 12.49, nan, nan, nan, 13.55, nan, nan, nan, 24.84, nan, nan, nan, 0.0, 12.35, 12.25, 24.51, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19DS-3647,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 0.0, 0.0, 0.0, nan, 0.0, nan, nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan, 1.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
607,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 4, 1, 0, 2, 2, 1, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[20.46, 37.43, 24.08, 25.9, 28.78, 50.49, 24.21, 42.98, nan, 15.46, 45.45, 45.45, nan, 27.27, nan, nan, nan, nan, nan, 24.21, nan, nan, nan, 0.0, 50.0, nan, 48.95, 45.45, 23.31, nan, nan, nan, 23.55, nan, 0.0, nan, nan, 23.55, 50.21, 48.75, nan, 13.7, 35.51, nan, 35.51, 8.16, 36.05, 22.18, 50.15, 27.27, 0.0, 45.45, nan, nan, nan, nan, nan, nan, 34.96, nan, 45.45, nan, 0.0, 45.45, nan, nan, 45.45, 36.36, nan, 27.27, nan, 36.36, nan, nan, 23.72, 32.1, nan, nan, nan, nan, nan, 18.18, nan, 13.64, nan, nan, nan, 29.04, 52.75, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",21-19DS-3779,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, 1.0, 0.0, nan, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, nan, 2.0, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, nan, 0.0, nan, 1.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan, nan, nan, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
